Date,Product,Region,Quantity
2025-11-11,Home_Decor,West,92
2025-11-11,Perishables,West,97
2025-11-11,Industrial_Parts,West,130
2025-11-12,Electronics,North,130
2025-11-12,Clothing,North,108
2025-11-12,Home_Decor,North,122
2025-11-12,Perishables,North,77
2025-11-12,Industrial_Parts,North,116
2025-11-12,Electronics,South,54
2025-11-12,Clothing,South,67
2025-11-12,Home_Decor,South,80
2025-11-12,Perishables,South,110
2025-11-12,Industrial_Parts,South,124
2025-11-12,Electronics,East,127
2025-11-12,Clothing,East,61
2025-11-12,Home_Decor,East,95
2025-11-12,Perishables,East,60
2025-11-12,Industrial_Parts,East,142
2025-11-12,Electronics,West,101
2025-11-12,Clothing,West,108
2025-11-12,Home_Decor,West,97
2025-11-12,Perishables,West,87
2025-11-12,Industrial_Parts,West,43
2025-11-13,Electronics,North,120
2025-11-13,Clothing,North,48
2025-11-13,Home_Decor,North,116
2025-11-13,Perishables,North,42
2025-11-13,Industrial_Parts,North,78
2025-11-13,Electronics,South,26
2025-11-13,Clothing,South,79
2025-11-13,Home_Decor,South,138
2025-11-13,Perishables,South,70
2025-11-13,Industrial_Parts,South,102
2025-11-13,Electronics,East,27
2025-11-13,Clothing,East,117
2025-11-13,Home_Decor,East,90
2025-11-13,Perishables,East,34
2025-11-13,Industrial_Parts,East,72
2025-11-13,Electronics,West,68
2025-11-13,Clothing,West,133
2025-11-13,Home_Decor,West,104
2025-11-13,Perishables,West,74
2025-11-13,Industrial_Parts,West,30
2025-11-14,Electronics,North,39
2025-11-14,Clothing,North,93
2025-11-14,Home_Decor,North,48
2025-11-14,Perishables,North,108
2025-11-14,Industrial_Parts,North,99
2025-11-14,Electronics,South,45
2025-11-14,Clothing,South,95
2025-11-14,Home_Decor,South,63
2025-11-14,Perishables,South,38
2025-11-14,Industrial_Parts,South,51
2025-11-14,Electronics,East,141
2025-11-14,Clothing,East,32
2025-11-14,Home_Decor,East,145
2025-11-14,Perishables,East,51
2025-11-14,Industrial_Parts,East,114
2025-11-14,Electronics,West,88
2025-11-14,Clothing,West,81
2025-11-14,Home_Decor,West,68
2025-11-14,Perishables,West,108
2025-11-14,Industrial_Parts,West,114
2025-11-15,Electronics,North,86
2025-11-15,Clothing,North,134
2025-11-15,Home_Decor,North,82
2025-11-15,Perishables,North,49
2025-11-15,Industrial_Parts,North,116
2025-11-15,Electronics,South,105
2025-11-15,Clothing,South,22
2025-11-15,Home_Decor,South,136
2025-11-15,Perishables,South,136
2025-11-15,Industrial_Parts,South,137
2025-11-15,Electronics,East,108
2025-11-15,Clothing,East,58
2025-11-15,Home_Decor,East,67
2025-11-15,Perishables,East,99
2025-11-15,Industrial_Parts,East,67
2025-11-15,Electronics,West,111
2025-11-15,Clothing,West,63
2025-11-15,Home_Decor,West,91
2025-11-15,Perishables,West,108
2025-11-15,Industrial_Parts,West,40
2025-11-16,Electronics,North,101
2025-11-16,Clothing,North,126
2025-11-16,Home_Decor,North,30
2025-11-16,Perishables,North,77
2025-11-16,Industrial_Parts,North,146
2025-11-16,Electronics,South,132
2025-11-16,Clothing,South,21
2025-11-16,Home_Decor,South,73
2025-11-16,Perishables,South,118
2025-11-16,Industrial_Parts,South,91
2025-11-16,Electronics,East,48
2025-11-16,Clothing,East,124
2025-11-16,Home_Decor,East,77
2025-11-16,Perishables,East,51
2025-11-16,Industrial_Parts,East,114
2025-11-16,Electronics,West,64
2025-11-16,Clothing,West,144
2025-11-16,Home_Decor,West,49
2025-11-16,Perishables,West,145
2025-11-16,Industrial_Parts,West,131
2025-11-17,Electronics,North,81
2025-11-17,Clothing,North,133
2025-11-17,Home_Decor,North,52
2025-11-17,Perishables,North,91
2025-11-17,Industrial_Parts,North,83
2025-11-17,Electronics,South,99
2025-11-17,Clothing,South,81
2025-11-17,Home_Decor,South,69
2025-11-17,Perishables,South,50
2025-11-17,Industrial_Parts,South,71
2025-11-17,Electronics,East,37
2025-11-17,Clothing,East,98
2025-11-17,Home_Decor,East,148
2025-11-17,Perishables,East,155
2025-11-17,Industrial_Parts,East,49
2025-11-17,Electronics,West,94
2025-11-17,Clothing,West,69
2025-11-17,Home_Decor,West,141
2025-11-17,Perishables,West,48
2025-11-17,Industrial_Parts,West,123
2025-11-18,Electronics,North,53
2025-11-18,Clothing,North,65
2025-11-18,Home_Decor,North,89
2025-11-18,Perishables,North,57
2025-11-18,Industrial_Parts,North,114
2025-11-18,Electronics,South,115
2025-11-18,Clothing,South,81
2025-11-18,Home_Decor,South,62
2025-11-18,Perishables,South,55
2025-11-18,Industrial_Parts,South,75
2025-11-18,Electronics,East,64
2025-11-18,Clothing,East,133
2025-11-18,Home_Decor,East,130
2025-11-18,Perishables,East,113
2025-11-18,Industrial_Parts,East,59
2025-11-18,Electronics,West,109
2025-11-18,Clothing,West,117
2025-11-18,Home_Decor,West,114
2025-11-18,Perishables,West,112
2025-11-18,Industrial_Parts,West,43
2025-11-19,Electronics,North,112
2025-11-19,Clothing,North,85
2025-11-19,Home_Decor,North,59
2025-11-19,Perishables,North,84
2025-11-19,Industrial_Parts,North,90
2025-11-19,Electronics,South,63
2025-11-19,Clothing,South,127
2025-11-19,Home_Decor,South,108
2025-11-19,Perishables,South,94
2025-11-19,Industrial_Parts,South,94
2025-11-19,Electronics,East,41
2025-11-19,Clothing,East,118
2025-11-19,Home_Decor,East,63
2025-11-19,Perishables,East,68
2025-11-19,Industrial_Parts,East,42
2025-11-19,Electronics,West,39
2025-11-19,Clothing,West,46
2025-11-19,Home_Decor,West,65
2025-11-19,Perishables,West,99
2025-11-19,Industrial_Parts,West,88
2025-11-20,Electronics,North,137
2025-11-20,Clothing,North,97
2025-11-20,Home_Decor,North,115
2025-11-20,Perishables,North,61
2025-11-20,Industrial_Parts,North,86
2025-11-20,Electronics,South,116
2025-11-20,Clothing,South,63
2025-11-20,Home_Decor,South,89
2025-11-20,Perishables,South,55
2025-11-20,Industrial_Parts,South,107
2025-11-20,Electronics,East,121
2025-11-20,Clothing,East,113
2025-11-20,Home_Decor,East,56
2025-11-20,Perishables,East,50
2025-11-20,Industrial_Parts,East,80
2025-11-20,Electronics,West,138
2025-11-20,Clothing,West,116
2025-11-20,Home_Decor,West,106
2025-11-20,Perishables,West,81
2025-11-20,Industrial_Parts,West,75
2025-11-21,Electronics,North,103
2025-11-21,Clothing,North,41
2025-11-21,Home_Decor,North,92
2025-11-21,Perishables,North,71
2025-11-21,Industrial_Parts,North,69
2025-11-21,Electronics,South,29
2025-11-21,Clothing,South,129
2025-11-21,Home_Decor,South,70
2025-11-21,Perishables,South,61
2025-11-21,Industrial_Parts,South,107
2025-11-21,Electronics,East,131
2025-11-21,Clothing,East,111
2025-11-21,Home_Decor,East,61
2025-11-21,Perishables,East,90
2025-11-21,Industrial_Parts,East,25
2025-11-21,Electronics,West,60
2025-11-21,Clothing,West,92
2025-11-21,Home_Decor,West,78
2025-11-21,Perishables,West,33
2025-11-21,Industrial_Parts,West,57
2025-11-22,Electronics,North,71
2025-11-22,Clothing,North,53
2025-11-22,Home_Decor,North,82
2025-11-22,Perishables,North,124
2025-11-22,Industrial_Parts,North,50
2025-11-22,Electronics,South,35
2025-11-22,Clothing,South,71
2025-11-22,Home_Decor,South,76
2025-11-22,Perishables,South,88
2025-11-22,Industrial_Parts,South,88
2025-11-22,Electronics,East,37
2025-11-22,Clothing,East,50
2025-11-22,Home_Decor,East,55
2025-11-22,Perishables,East,140
2025-11-22,Industrial_Parts,East,43
2025-11-22,Electronics,West,77
2025-11-22,Clothing,West,52
2025-11-22,Home_Decor,West,112
2025-11-22,Perishables,West,91
2025-11-22,Industrial_Parts,West,128
2025-11-23,Electronics,North,51
2025-11-23,Clothing,North,62
2025-11-23,Home_Decor,North,89
2025-11-23,Perishables,North,116
2025-11-23,Industrial_Parts,North,125
2025-11-23,Electronics,South,119
2025-11-23,Clothing,South,116
2025-11-23,Home_Decor,South,92
2025-11-23,Perishables,South,154
2025-11-23,Industrial_Parts,South,106
2025-11-23,Electronics,East,63
2025-11-23,Clothing,East,136
2025-11-23,Home_Decor,East,115
2025-11-23,Perishables,East,42
2025-11-23,Industrial_Parts,East,47
2025-11-23,Electronics,West,104
2025-11-23,Clothing,West,32
2025-11-23,Home_Decor,West,56
2025-11-23,Perishables,West,123
2025-11-23,Industrial_Parts,West,92
2025-11-24,Electronics,North,118
2025-11-24,Clothing,North,88
2025-11-24,Home_Decor,North,49
2025-11-24,Perishables,North,166
2025-11-24,Industrial_Parts,North,39
2025-11-24,Electronics,South,96
2025-11-24,Clothing,South,59
2025-11-24,Home_Decor,South,60
2025-11-24,Perishables,South,61
2025-11-24,Industrial_Parts,South,70
2025-11-24,Electronics,East,73
2025-11-24,Clothing,East,94
2025-11-24,Home_Decor,East,32
2025-11-24,Perishables,East,128
2025-11-24,Industrial_Parts,East,113
2025-11-24,Electronics,West,88
2025-11-24,Clothing,West,75
2025-11-24,Home_Decor,West,129
2025-11-24,Perishables,West,109
2025-11-24,Industrial_Parts,West,123
2025-11-25,Electronics,North,84
2025-11-25,Clothing,North,41
2025-11-25,Home_Decor,North,57
2025-11-25,Perishables,North,123
2025-11-25,Industrial_Parts,North,127
2025-11-25,Electronics,South,39
2025-11-25,Clothing,South,77
2025-11-25,Home_Decor,South,111
2025-11-25,Perishables,South,118
2025-11-25,Industrial_Parts,South,127
2025-11-25,Electronics,East,126
2025-11-25,Clothing,East,97
2025-11-25,Home_Decor,East,44
2025-11-25,Perishables,East,65
2025-11-25,Industrial_Parts,East,119
2025-11-25,Electronics,West,146
2025-11-25,Clothing,West,73
2025-11-25,Home_Decor,West,116
2025-11-25,Perishables,West,50
2025-11-25,Industrial_Parts,West,102
2025-11-26,Electronics,North,124
2025-11-26,Clothing,North,124
2025-11-26,Home_Decor,North,117
2025-11-26,Perishables,North,106
2025-11-26,Industrial_Parts,North,68
2025-11-26,Electronics,South,46
2025-11-26,Clothing,South,149
2025-11-26,Home_Decor,South,65
2025-11-26,Perishables,South,102
2025-11-26,Industrial_Parts,South,117
2025-11-26,Electronics,East,130
2025-11-26,Clothing,East,134
2025-11-26,Home_Decor,East,63
2025-11-26,Perishables,East,52
2025-11-26,Industrial_Parts,East,144
2025-11-26,Electronics,West,59
2025-11-26,Clothing,West,99
2025-11-26,Home_Decor,West,87
2025-11-26,Perishables,West,86
2025-11-26,Industrial_Parts,West,127
2025-11-27,Electronics,North,92
2025-11-27,Clothing,North,138
2025-11-27,Home_Decor,North,143
2025-11-27,Perishables,North,113
2025-11-27,Industrial_Parts,North,110
2025-11-27,Electronics,South,131
2025-11-27,Clothing,South,112
2025-11-27,Home_Decor,South,62
2025-11-27,Perishables,South,124
2025-11-27,Industrial_Parts,South,45
2025-11-27,Electronics,East,68
2025-11-27,Clothing,East,73
2025-11-27,Home_Decor,East,74
2025-11-27,Perishables,East,81
2025-11-27,Industrial_Parts,East,100
2025-11-27,Electronics,West,98
2025-11-27,Clothing,West,48
2025-11-27,Home_Decor,West,104
2025-11-27,Perishables,West,136
2025-11-27,Industrial_Parts,West,52
2025-11-28,Electronics,North,124
2025-11-28,Clothing,North,150
2025-11-28,Home_Decor,North,95
2025-11-28,Perishables,North,59
2025-11-28,Industrial_Parts,North,113
2025-11-28,Electronics,South,141
2025-11-28,Clothing,South,93
2025-11-28,Home_Decor,South,96
2025-11-28,Perishables,South,127
2025-11-28,Industrial_Parts,South,56
2025-11-28,Electronics,East,108
2025-11-28,Clothing,East,74
2025-11-28,Home_Decor,East,111
2025-11-28,Perishables,East,141
2025-11-28,Industrial_Parts,East,116
2025-11-28,Electronics,West,49
2025-11-28,Clothing,West,146
2025-11-28,Home_Decor,West,131
2025-11-28,Perishables,West,136
2025-11-28,Industrial_Parts,West,85
2025-11-29,Electronics,North,138
2025-11-29,Clothing,North,99
2025-11-29,Home_Decor,North,128
2025-11-29,Perishables,North,84
2025-11-29,Industrial_Parts,North,118
2025-11-29,Electronics,South,78
2025-11-29,Clothing,South,157
2025-11-29,Home_Decor,South,127
2025-11-29,Perishables,South,41
2025-11-29,Industrial_Parts,South,83
2025-11-29,Electronics,East,67
2025-11-29,Clothing,East,57
2025-11-29,Home_Decor,East,92
2025-11-29,Perishables,East,52
2025-11-29,Industrial_Parts,East,92
2025-11-29,Electronics,West,98
2025-11-29,Clothing,West,30
2025-11-29,Home_Decor,West,135
2025-11-29,Perishables,West,108
2025-11-29,Industrial_Parts,West,44
2025-11-30,Electronics,North,115
2025-11-30,Clothing,North,101
2025-11-30,Home_Decor,North,94
2025-11-30,Perishables,North,70
2025-11-30,Industrial_Parts,North,50
2025-11-30,Electronics,South,119
2025-11-30,Clothing,South,119
2025-11-30,Home_Decor,South,116
2025-11-30,Perishables,South,123
2025-11-30,Industrial_Parts,South,78
2025-11-30,Electronics,East,45
2025-11-30,Clothing,East,85
2025-11-30,Home_Decor,East,83
2025-11-30,Perishables,East,103
2025-11-30,Industrial_Parts,East,150
2025-11-30,Electronics,West,83
2025-11-30,Clothing,West,104
2025-11-30,Home_Decor,West,48
2025-11-30,Perishables,West,64
2025-11-30,Industrial_Parts,West,126
2025-12-01,Electronics,North,62
2025-12-01,Clothing,North,145
2025-12-01,Home_Decor,North,103
2025-12-01,Perishables,North,104
2025-12-01,Industrial_Parts,North,149
2025-12-01,Electronics,South,118
2025-12-01,Clothing,South,113
2025-12-01,Home_Decor,South,22
2025-12-01,Perishables,South,139
2025-12-01,Industrial_Parts,South,137
2025-12-01,Electronics,East,135
2025-12-01,Clothing,East,97
2025-12-01,Home_Decor,East,73
2025-12-01,Perishables,East,37
2025-12-01,Industrial_Parts,East,131
2025-12-01,Electronics,West,38
2025-12-01,Clothing,West,103
2025-12-01,Home_Decor,West,136
2025-12-01,Perishables,West,84
2025-12-01,Industrial_Parts,West,137
2025-12-02,Electronics,North,88
2025-12-02,Clothing,North,72
2025-12-02,Home_Decor,North,60
2025-12-02,Perishables,North,69
2025-12-02,Industrial_Parts,North,117
2025-12-02,Electronics,South,150
2025-12-02,Clothing,South,35
2025-12-02,Home_Decor,South,99
2025-12-02,Perishables,South,86
2025-12-02,Industrial_Parts,South,85
2025-12-02,Electronics,East,54
2025-12-02,Clothing,East,111
2025-12-02,Home_Decor,East,110
2025-12-02,Perishables,East,65
2025-12-02,Industrial_Parts,East,40
2025-12-02,Electronics,West,86
2025-12-02,Clothing,West,71
2025-12-02,Home_Decor,West,63
2025-12-02,Perishables,West,158
2025-12-02,Industrial_Parts,West,101
2025-12-03,Electronics,North,48
2025-12-03,Clothing,North,123
2025-12-03,Home_Decor,North,124
2025-12-03,Perishables,North,119
2025-12-03,Industrial_Parts,North,54
2025-12-03,Electronics,South,82
2025-12-03,Clothing,South,69
2025-12-03,Home_Decor,South,29
2025-12-03,Perishables,South,74
2025-12-03,Industrial_Parts,South,94
2025-12-03,Electronics,East,34
2025-12-03,Clothing,East,45
2025-12-03,Home_Decor,East,101
2025-12-03,Perishables,East,78
2025-12-03,Industrial_Parts,East,134
2025-12-03,Electronics,West,115
2025-12-03,Clothing,West,54
2025-12-03,Home_Decor,West,124
2025-12-03,Perishables,West,99
2025-12-03,Industrial_Parts,West,67
2025-12-04,Electronics,North,68
2025-12-04,Clothing,North,124
2025-12-04,Home_Decor,North,30
2025-12-04,Perishables,North,68
2025-12-04,Industrial_Parts,North,138
2025-12-04,Electronics,South,53
2025-12-04,Clothing,South,124
2025-12-04,Home_Decor,South,133
2025-12-04,Perishables,South,118
2025-12-04,Industrial_Parts,South,140
2025-12-04,Electronics,East,106
2025-12-04,Clothing,East,126
2025-12-04,Home_Decor,East,131
2025-12-04,Perishables,East,79
2025-12-04,Industrial_Parts,East,87
2025-12-04,Electronics,West,109
2025-12-04,Clothing,West,95
2025-12-04,Home_Decor,West,119
2025-12-04,Perishables,West,106
2025-12-04,Industrial_Parts,West,125
2025-12-05,Electronics,North,115
2025-12-05,Clothing,North,90
2025-12-05,Home_Decor,North,43
2025-12-05,Perishables,North,145
2025-12-05,Industrial_Parts,North,47
2025-12-05,Electronics,South,33
2025-12-05,Clothing,South,15
2025-12-05,Home_Decor,South,137
2025-12-05,Perishables,South,49
2025-12-05,Industrial_Parts,South,124
2025-12-05,Electronics,East,67
2025-12-05,Clothing,East,149
2025-12-05,Home_Decor,East,105
2025-12-05,Perishables,East,65
2025-12-05,Industrial_Parts,East,100
2025-12-05,Electronics,West,84
2025-12-05,Clothing,West,63
2025-12-05,Home_Decor,West,103
2025-12-05,Perishables,West,125
2025-12-05,Industrial_Parts,West,33
2025-12-06,Electronics,North,62
2025-12-06,Clothing,North,103
2025-12-06,Home_Decor,North,43
2025-12-06,Perishables,North,64
2025-12-06,Industrial_Parts,North,113
2025-12-06,Electronics,South,141
2025-12-06,Clothing,South,102
2025-12-06,Home_Decor,South,123
2025-12-06,Perishables,South,135
2025-12-06,Industrial_Parts,South,103
2025-12-06,Electronics,East,108
2025-12-06,Clothing,East,36
2025-12-06,Home_Decor,East,85
2025-12-06,Perishables,East,84
2025-12-06,Industrial_Parts,East,67
2025-12-06,Electronics,West,138
2025-12-06,Clothing,West,55
2025-12-06,Home_Decor,West,34
2025-12-06,Perishables,West,142
2025-12-06,Industrial_Parts,West,151
2025-12-07,Electronics,North,110
2025-12-07,Clothing,North,114
2025-12-07,Home_Decor,North,81
2025-12-07,Perishables,North,110
2025-12-07,Industrial_Parts,North,104
2025-12-07,Electronics,South,59
2025-12-07,Clothing,South,141
2025-12-07,Home_Decor,South,134
2025-12-07,Perishables,South,58
2025-12-07,Industrial_Parts,South,138
2025-12-07,Electronics,East,66
2025-12-07,Clothing,East,96
2025-12-07,Home_Decor,East,55
2025-12-07,Perishables,East,52
2025-12-07,Industrial_Parts,East,133
2025-12-07,Electronics,West,58
2025-12-07,Clothing,West,137
2025-12-07,Home_Decor,West,124
2025-12-07,Perishables,West,37
2025-12-07,Industrial_Parts,West,60
2025-12-08,Electronics,North,99
2025-12-08,Clothing,North,113
2025-12-08,Home_Decor,North,114
2025-12-08,Perishables,North,130
2025-12-08,Industrial_Parts,North,79
2025-12-08,Electronics,South,156
2025-12-08,Clothing,South,167
2025-12-08,Home_Decor,South,93
2025-12-08,Perishables,South,155
2025-12-08,Industrial_Parts,South,73
2025-12-08,Electronics,East,53
2025-12-08,Clothing,East,95
2025-12-08,Home_Decor,East,34
2025-12-08,Perishables,East,88
2025-12-08,Industrial_Parts,East,74
2025-12-08,Electronics,West,145
2025-12-08,Clothing,West,59
2025-12-08,Home_Decor,West,80
2025-12-08,Perishables,West,80
2025-12-08,Industrial_Parts,West,96
2025-12-09,Electronics,North,61
2025-12-09,Clothing,North,126
2025-12-09,Home_Decor,North,139
2025-12-09,Perishables,North,96
2025-12-09,Industrial_Parts,North,79
2025-12-09,Electronics,South,40
2025-12-09,Clothing,South,149
2025-12-09,Home_Decor,South,149
2025-12-09,Perishables,South,155
2025-12-09,Industrial_Parts,South,162
2025-12-09,Electronics,East,114
2025-12-09,Clothing,East,82
2025-12-09,Home_Decor,East,160
2025-12-09,Perishables,East,68
2025-12-09,Industrial_Parts,East,108
2025-12-09,Electronics,West,28
2025-12-09,Clothing,West,106
2025-12-09,Home_Decor,West,153
2025-12-09,Perishables,West,111
2025-12-09,Industrial_Parts,West,85
2025-12-10,Electronics,North,79
2025-12-10,Clothing,North,94
2025-12-10,Home_Decor,North,82
2025-12-10,Perishables,North,72
2025-12-10,Industrial_Parts,North,65
2025-12-10,Electronics,South,162
2025-12-10,Clothing,South,119
2025-12-10,Home_Decor,South,144
2025-12-10,Perishables,South,73
2025-12-10,Industrial_Parts,South,85
2025-12-10,Electronics,East,127
2025-12-10,Clothing,East,47
2025-12-10,Home_Decor,East,137
2025-12-10,Perishables,East,82
2025-12-10,Industrial_Parts,East,146
2025-12-10,Electronics,West,59
2025-12-10,Clothing,West,67
2025-12-10,Home_Decor,West,59
2025-12-10,Perishables,West,154
2025-12-10,Industrial_Parts,West,66
2025-12-11,Electronics,North,76
2025-12-11,Clothing,North,70
2025-12-11,Home_Decor,North,70
2025-12-11,Perishables,North,87
2025-12-11,Industrial_Parts,North,91
2025-12-11,Electronics,South,149
2025-12-11,Clothing,South,83
2025-12-11,Home_Decor,South,104
2025-12-11,Perishables,South,96
2025-12-11,Industrial_Parts,South,147
2025-12-11,Electronics,East,94
2025-12-11,Clothing,East,105
2025-12-11,Home_Decor,East,97
2025-12-11,Perishables,East,122
2025-12-11,Industrial_Parts,East,71
2025-12-11,Electronics,West,103
2025-12-11,Clothing,West,119
2025-12-11,Home_Decor,West,80
2025-12-11,Perishables,West,126
2025-12-11,Industrial_Parts,West,87
2025-12-12,Electronics,North,117
2025-12-12,Clothing,North,76
2025-12-12,Home_Decor,North,65
2025-12-12,Perishables,North,51
2025-12-12,Industrial_Parts,North,116
2025-12-12,Electronics,South,126
2025-12-12,Clothing,South,124
2025-12-12,Home_Decor,South,154
2025-12-12,Perishables,South,65
2025-12-12,Industrial_Parts,South,47
2025-12-12,Electronics,East,94
2025-12-12,Clothing,East,77
2025-12-12,Home_Decor,East,42
2025-12-12,Perishables,East,49
2025-12-12,Industrial_Parts,East,75
2025-12-12,Electronics,West,107
2025-12-12,Clothing,West,71
2025-12-12,Home_Decor,West,46
2025-12-12,Perishables,West,73
2025-12-12,Industrial_Parts,West,89
2025-12-13,Electronics,North,155
2025-12-13,Clothing,North,168
2025-12-13,Home_Decor,North,161
2025-12-13,Perishables,North,110
2025-12-13,Industrial_Parts,North,133
2025-12-13,Electronics,South,155
2025-12-13,Clothing,South,73
2025-12-13,Home_Decor,South,67
2025-12-13,Perishables,South,143
2025-12-13,Industrial_Parts,South,135
2025-12-13,Electronics,East,105
2025-12-13,Clothing,East,76
2025-12-13,Home_Decor,East,139
2025-12-13,Perishables,East,141
2025-12-13,Industrial_Parts,East,133
2025-12-13,Electronics,West,39
2025-12-13,Clothing,West,145
2025-12-13,Home_Decor,West,118
2025-12-13,Perishables,West,67
2025-12-13,Industrial_Parts,West,66
2025-12-14,Electronics,North,58
2025-12-14,Clothing,North,79
2025-12-14,Home_Decor,North,97
2025-12-14,Perishables,North,43
2025-12-14,Industrial_Parts,North,155
2025-12-14,Electronics,South,129
2025-12-14,Clothing,South,50
2025-12-14,Home_Decor,South,100
2025-12-14,Perishables,South,107
2025-12-14,Industrial_Parts,South,106
2025-12-14,Electronics,East,94
2025-12-14,Clothing,East,140
2025-12-14,Home_Decor,East,64
2025-12-14,Perishables,East,89
2025-12-14,Industrial_Parts,East,67
2025-12-14,Electronics,West,110
2025-12-14,Clothing,West,61
2025-12-14,Home_Decor,West,69
2025-12-14,Perishables,West,61
2025-12-14,Industrial_Parts,West,128
2025-12-15,Electronics,North,113
2025-12-15,Clothing,North,137
2025-12-15,Home_Decor,North,80
2025-12-15,Perishables,North,86
2025-12-15,Industrial_Parts,North,143
2025-12-15,Electronics,South,103
2025-12-15,Clothing,South,16
2025-12-15,Home_Decor,South,76
2025-12-15,Perishables,South,153
2025-12-15,Industrial_Parts,South,113
2025-12-15,Electronics,East,125
2025-12-15,Clothing,East,172
2025-12-15,Home_Decor,East,119
2025-12-15,Perishables,East,137
2025-12-15,Industrial_Parts,East,89
2025-12-15,Electronics,West,54
2025-12-15,Clothing,West,79
2025-12-15,Home_Decor,West,125
2025-12-15,Perishables,West,98
2025-12-15,Industrial_Parts,West,99
2025-12-16,Electronics,North,142
2025-12-16,Clothing,North,94
2025-12-16,Home_Decor,North,49
2025-12-16,Perishables,North,102
2025-12-16,Industrial_Parts,North,101
2025-12-16,Electronics,South,144
2025-12-16,Clothing,South,87
2025-12-16,Home_Decor,South,108
2025-12-16,Perishables,South,91
2025-12-16,Industrial_Parts,South,50
2025-12-16,Electronics,East,131
2025-12-16,Clothing,East,41
2025-12-16,Home_Decor,East,85
2025-12-16,Perishables,East,58
2025-12-16,Industrial_Parts,East,82
2025-12-16,Electronics,West,143
2025-12-16,Clothing,West,104
2025-12-16,Home_Decor,West,154
2025-12-16,Perishables,West,135
2025-12-16,Industrial_Parts,West,131
2025-12-17,Electronics,North,64
2025-12-17,Clothing,North,84
2025-12-17,Home_Decor,North,136
2025-12-17,Perishables,North,85
2025-12-17,Industrial_Parts,North,57
2025-12-17,Electronics,South,121
2025-12-17,Clothing,South,110
2025-12-17,Home_Decor,South,152
2025-12-17,Perishables,South,112
2025-12-17,Industrial_Parts,South,81
2025-12-17,Electronics,East,49
2025-12-17,Clothing,East,122
2025-12-17,Home_Decor,East,83
2025-12-17,Perishables,East,84
2025-12-17,Industrial_Parts,East,91
2025-12-17,Electronics,West,54
2025-12-17,Clothing,West,143
2025-12-17,Home_Decor,West,54
2025-12-17,Perishables,West,132
2025-12-17,Industrial_Parts,West,87
2025-12-18,Electronics,North,40
2025-12-18,Clothing,North,65
2025-12-18,Home_Decor,North,69
2025-12-18,Perishables,North,85
2025-12-18,Industrial_Parts,North,54
2025-12-18,Electronics,South,101
2025-12-18,Clothing,South,72
2025-12-18,Home_Decor,South,164
2025-12-18,Perishables,South,139
2025-12-18,Industrial_Parts,South,104
2025-12-18,Electronics,East,122
2025-12-18,Clothing,East,116
2025-12-18,Home_Decor,East,54
2025-12-18,Perishables,East,87
2025-12-18,Industrial_Parts,East,58
2025-12-18,Electronics,West,102
2025-12-18,Clothing,West,145
2025-12-18,Home_Decor,West,68
2025-12-18,Perishables,West,116
2025-12-18,Industrial_Parts,West,119
2025-12-19,Electronics,North,75
2025-12-19,Clothing,North,124
2025-12-19,Home_Decor,North,69
2025-12-19,Perishables,North,74
2025-12-19,Industrial_Parts,North,103
2025-12-19,Electronics,South,42
2025-12-19,Clothing,South,41
2025-12-19,Home_Decor,South,61
2025-12-19,Perishables,South,80
2025-12-19,Industrial_Parts,South,146
2025-12-19,Electronics,East,112
2025-12-19,Clothing,East,143
2025-12-19,Home_Decor,East,130
2025-12-19,Perishables,East,158
2025-12-19,Industrial_Parts,East,84
2025-12-19,Electronics,West,60
2025-12-19,Clothing,West,104
2025-12-19,Home_Decor,West,78
2025-12-19,Perishables,West,77
2025-12-19,Industrial_Parts,West,57
2025-12-20,Electronics,North,143
2025-12-20,Clothing,North,92
2025-12-20,Home_Decor,North,38
2025-12-20,Perishables,North,51
2025-12-20,Industrial_Parts,North,112
2025-12-20,Electronics,South,141
2025-12-20,Clothing,South,63
2025-12-20,Home_Decor,South,165
2025-12-20,Perishables,South,91
2025-12-20,Industrial_Parts,South,62
2025-12-20,Electronics,East,78
2025-12-20,Clothing,East,93
2025-12-20,Home_Decor,East,73
2025-12-20,Perishables,East,59
2025-12-20,Industrial_Parts,East,61
2025-12-20,Electronics,West,120
2025-12-20,Clothing,West,80
2025-12-20,Home_Decor,West,102
2025-12-20,Perishables,West,27
2025-12-20,Industrial_Parts,West,118
2025-12-21,Electronics,North,52
2025-12-21,Clothing,North,131
2025-12-21,Home_Decor,North,100
2025-12-21,Perishables,North,104
2025-12-21,Industrial_Parts,North,161
2025-12-21,Electronics,South,130
2025-12-21,Clothing,South,98
2025-12-21,Home_Decor,South,72
2025-12-21,Perishables,South,69
2025-12-21,Industrial_Parts,South,105
2025-12-21,Electronics,East,88
2025-12-21,Clothing,East,103
2025-12-21,Home_Decor,East,85
2025-12-21,Perishables,East,116
2025-12-21,Industrial_Parts,East,70
2025-12-21,Electronics,West,121
2025-12-21,Clothing,West,78
2025-12-21,Home_Decor,West,119
2025-12-21,Perishables,West,78
2025-12-21,Industrial_Parts,West,71
2025-12-22,Electronics,North,122
2025-12-22,Clothing,North,144
2025-12-22,Home_Decor,North,144
2025-12-22,Perishables,North,43
2025-12-22,Industrial_Parts,North,43
2025-12-22,Electronics,South,158
2025-12-22,Clothing,South,72
2025-12-22,Home_Decor,South,100
2025-12-22,Perishables,South,118
2025-12-22,Industrial_Parts,South,152
